target,fold,candidate,baseline,n_test,sign,improvement_mae,ci_low,ci_high,excludes_zero,bootstrap_unit,n_boot,direction,positive_means_candidate_better
wrc_plus,pooled,M1 ZScore 5 tools,M1 JointVAE 5 tools,1063,candidate better,0.06478956684775028,-0.17870884110503144,0.3159990835649867,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 ZScore 5 tools,M0 scalar baseline,350,baseline better,-0.06531993611311693,-0.11504012799897508,-0.01631940159592986,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 PCA 5 tools,M0 scalar baseline,350,baseline better,-0.06733653730088518,-0.11843746584132837,-0.016862119082410316,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 JointVAE 5 tools,M0 scalar baseline,350,baseline better,-0.04751267467331677,-0.0988034973059835,0.0006739764048022383,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 ZScore 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.03194941584825828,-0.020532622348882996,0.08371034355249077,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 PCA 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.031501854215755465,-0.020662659566350192,0.0837334471471672,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,350,candidate better,0.056354815032995775,0.0036871866247632406,0.10719254830818188,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 ZScore 5 tools,M1 PCA 5 tools,350,candidate better,0.002016601187768252,-0.0009648277255059235,0.005115428912001968,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,A,M1 ZScore 5 tools,M1 JointVAE 5 tools,350,baseline better,-0.01780726143980016,-0.05022354554429258,0.014295672822547036,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 ZScore 5 tools,M0 scalar baseline,355,baseline better,-0.030890655324714578,-0.08435334956121364,0.01894490356522666,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 PCA 5 tools,M0 scalar baseline,355,baseline better,-0.029755985908307192,-0.0831325270675676,0.02051796338795547,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 JointVAE 5 tools,M0 scalar baseline,355,baseline better,-0.027167162232422326,-0.085098940471265,0.02748403378777879,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 ZScore 5 tools + age + PA,M0 scalar baseline,355,baseline better,-0.027387041261347722,-0.08583801566824288,0.029609296977346503,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 PCA 5 tools + age + PA,M0 scalar baseline,355,baseline better,-0.025995448186179937,-0.08411238226004582,0.030677754420690713,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,355,baseline better,-0.020973249517451942,-0.08020912967555281,0.03561119816271153,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 ZScore 5 tools,M1 PCA 5 tools,355,baseline better,-0.0011346694164073856,-0.00487057297725324,0.00240155122620955,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,B,M1 ZScore 5 tools,M1 JointVAE 5 tools,355,baseline better,-0.0037234930922922516,-0.03599832830810643,0.0289589982077617,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 ZScore 5 tools,M0 scalar baseline,358,baseline better,-0.0465183738687267,-0.1003739374018619,0.008499931628570602,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 PCA 5 tools,M0 scalar baseline,358,baseline better,-0.04499629271091998,-0.09837633033914077,0.009395198688326837,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 JointVAE 5 tools,M0 scalar baseline,358,baseline better,-0.04037755725343328,-0.09196470589387587,0.011781463854776377,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 ZScore 5 tools + age + PA,M0 scalar baseline,358,baseline better,-0.028727165343034544,-0.08558610960624306,0.023741529821556567,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 PCA 5 tools + age + PA,M0 scalar baseline,358,baseline better,-0.028994368248152602,-0.08609504962245348,0.02494890057301951,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,358,baseline better,-0.008258890718967571,-0.05962746327685772,0.04109104375355319,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 ZScore 5 tools,M1 PCA 5 tools,358,baseline better,-0.0015220811578067206,-0.005229633645883946,0.0017960044845436638,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,C,M1 ZScore 5 tools,M1 JointVAE 5 tools,358,baseline better,-0.006140816615293421,-0.03748750672315011,0.023687891991088866,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 ZScore 5 tools,M0 scalar baseline,1063,baseline better,-0.04748987594061038,-0.08035829682990692,-0.015813949685577377,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 PCA 5 tools,M0 scalar baseline,1063,baseline better,-0.04726231029470207,-0.07998070639303516,-0.015186594592714923,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 JointVAE 5 tools,M0 scalar baseline,1063,baseline better,-0.03831509334421468,-0.0685217433617351,-0.0073967520470887204,True,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 ZScore 5 tools + age + PA,M0 scalar baseline,1063,baseline better,-0.008301438658226301,-0.040901722787148924,0.024055776108601847,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 PCA 5 tools + age + PA,M0 scalar baseline,1063,baseline better,-0.008074053587411312,-0.041275209195916415,0.02436912023799558,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 JointVAE 5 tools + age + PA,M0 scalar baseline,1063,candidate better,0.008769519102034273,-0.02178911969535699,0.039759107105073355,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
war,pooled,M1 ZScore 5 tools,M1 PCA 5 tools,1063,baseline better,-0.00022756564590831196,-0.00231408390073225,0.00184448054729952,False,focal player (cluster),2000,baseline MAE minus candidate MAE,True
