player_id,Name,Name_t,Season_t,PA_t,WAR_t,wRC+_t,OPS_t,age_t_t,birth_year_t,source_row_t,ZScore_Contact_t,ZScore_Power_t,ZScore_Discipline_t,ZScore_Defense_t,ZScore_Speed_t,safe_ZScore_Contact_t,safe_ZScore_Power_t,safe_ZScore_Discipline_t,safe_ZScore_Defense_t,safe_ZScore_Speed_t,Name_t1,Season_t1,PA_t1,WAR_t1,wRC+_t1,OPS_t1,age_t_t1,birth_year_t1,source_row_t1,ZScore_Contact_t1,ZScore_Power_t1,ZScore_Discipline_t1,ZScore_Defense_t1,ZScore_Speed_t1,safe_ZScore_Contact_t1,safe_ZScore_Power_t1,safe_ZScore_Discipline_t1,safe_ZScore_Defense_t1,safe_ZScore_Speed_t1
fg:15117,Hunter Dozier,Hunter Dozier,2021,543,-0.9,80,0.68,30.0,1991.0,446,41.21253181176223,44.25378180379829,38.49288398509019,30.39560150993661,41.97196264366825,-1.145569406082787,0.25557600203050473,-0.49137703814010425,-2.3064327994485105,0.11899182942191663,Hunter Dozier,2022,500,-1.0,88,0.679,31.0,1991.0,913,46.82156722984491,42.45883163305234,37.654069208141394,34.66122047442006,25.57099424845357,-0.40296658551484044,0.030450819701395043,-0.6055697006012701,-1.581403653280322,-2.0856666889517728
fg:15149,Trey Mancini,Trey Mancini,2021,616,0.9,105,0.758,29.0,1992.0,229,50.73870674395697,46.31000720676908,40.626399818338186,38.81205113712751,31.569402962309987,0.1041197743257936,0.5176386793424259,-0.20773093824083136,-0.924915473129822,-1.2917588875673973,Trey Mancini,2022,587,1.0,105,0.71,30.0,1992.0,676,49.502546145543405,45.15496083890381,43.106896971955535,41.41093146283784,32.11775128259152,-0.050470130328552715,0.3787488341327409,0.1174311008096709,-0.48922501518683054,-1.2074086828562245
fg:15161,Mitch Garver,Mitch Garver,2021,243,2.1,139,0.875,30.0,1991.0,121,48.47195931638315,54.53589326508811,51.320622531009015,44.53418581612559,36.53356816625993,-0.19324299248467808,1.566014854732239,1.2140417604343823,0.014343781393079407,-0.6185400034425833,Mitch Garver,2022,215,0.2,100,0.702,31.0,1991.0,780,48.6662841443062,45.58105342744816,48.75538691589612,41.87642618392968,38.45297297618034,-0.16042227852226706,0.4337933780781193,0.8663751227228267,-0.41390276933153414,-0.35752848358024514
fg:15170,Josh VanMeter,Josh VanMeter,2021,310,-0.2,77,0.651,26.0,1995.0,374,44.7862773715992,38.39652693869115,50.64067780628538,41.354639344070186,37.4714021100221,-0.6767483744042806,-0.4909218719042132,1.1236446486298106,-0.5075625728954202,-0.49135496926774075,Josh VanMeter,2022,192,-0.4,56,0.558,27.0,1995.0,876,50.80787285985116,34.99685349671847,52.58106331098232,43.43238347391297,46.41627373911301,0.1211548820724,-0.9335208486350296,1.373628830228803,-0.1621314984102071,0.7107611464645519
fg:15172,Tim Anderson,Tim Anderson,2021,551,4.3,118,0.806,28.0,1993.0,32,55.54570126381663,45.16651720870522,27.26531752995455,49.68401283870891,55.69559347650763,0.7347243017998605,0.37190268661562326,-1.9840565799229783,0.8596616498988306,1.9801320324259624,Tim Anderson,2022,351,2.2,110,0.734,29.0,1993.0,571,60.24224075590381,40.105789079617104,29.39811502349477,44.925087362072006,54.585087689613545,1.361590314372484,-0.2735257284014361,-1.7002423641178388,0.07940466550020632,1.8066207018019045
fg:15191,Chad Pinder,Chad Pinder,2021,233,0.2,98,0.712,29.0,1992.0,313,48.817004782489775,49.76007076702507,39.41497433798934,39.04798300795028,42.02418338899915,-0.14797827828284238,0.9573438265459926,-0.3687872132704112,-0.8861884585559554,0.12607378388061613,Chad Pinder,2022,379,-0.5,85,0.648,30.0,1992.0,879,42.03529829587257,42.75541683142201,32.97283167791076,36.651210437727336,41.49986022684817,-1.0322676303363498,0.06876502047400204,-1.226263885811387,-1.2594010472910935,0.0512163510937414
fg:15223,Adam Frazier,Adam Frazier,2021,639,3.2,113,0.779,30.0,1991.0,68,68.75398649361183,31.35255488763273,45.49642586208444,45.134289906070734,40.7060767823207,2.467450318371409,-1.3886649753323248,0.43972799887592134,0.11284781035744318,-0.0526822047797801,Adam Frazier,2022,602,1.3,82,0.612,31.0,1991.0,655,61.31071248590905,27.76450174086972,44.65996688966016,48.97471189195095,44.077644288951966,1.5020735144037236,-1.867828355398469,0.32335559426226507,0.7346791522778953,0.39703023707160573
fg:15271,Austin Wynns,Austin Wynns,2021,139,-0.7,44,0.54,31.0,1990.0,432,48.46893445312867,32.4006827892138,39.02583611554617,41.30872742726545,40.17187473252487,-0.1936398085108635,-1.2550827310624033,-0.42052225896243506,-0.5150987801276627,-0.12512840531609154,Austin Wynns,2022,177,0.6,93,0.671,32.0,1990.0,722,51.48338266261031,33.40085537040393,41.20633658395185,45.22218076687292,35.048715876442856,0.20997125042274617,-1.1396990159220637,-0.13456781483100805,0.1274776971898313,-0.8142150594011767
fg:15279,Garrett Cooper,Garrett Cooper,2021,250,0.8,129,0.845,31.0,1990.0,236,52.53637889689808,50.788999411896455,45.82302427374584,38.52989574519056,31.74228933554118,0.3399470035592092,1.0884791558967277,0.4831485183102776,-0.9712298431957715,-1.2683127759886612,Garrett Cooper,2022,469,1.2,110,0.752,32.0,1990.0,658,53.38250372458571,46.61818248221551,44.08378191732213,42.01033450487694,33.945703766575946,0.4596686420717715,0.5677743422324114,0.24695813320071328,-0.3922349071293565,-0.9621859114214265
fg:15351,Frank Schwindel,Frank Schwindel,2021,259,2.0,154,0.962,29.0,1992.0,129,57.9094981113572,47.528299000591545,36.09772157814126,40.604180986280674,37.9576954207578,1.0448184755979881,0.6729080426986933,-0.8098084576633209,-0.6307464889040657,-0.42540594731529713,Frank Schwindel,2022,292,-0.4,80,0.635,30.0,1992.0,869,49.36249529625061,39.33559451232427,35.37544812794059,41.93547366917527,35.390294455223795,-0.06888408637739331,-0.373022903066396,-0.9076964022788404,-0.4043482266068101,-0.7683917426107741
fg:15362,Jeff McNeil,Jeff McNeil,2021,426,1.1,91,0.679,29.0,1992.0,210,58.34656741707962,35.16663040764018,37.20197677477008,49.29935128578354,37.63769351640046,1.102155317125436,-0.902567079255895,-0.6630002292282702,0.7965214157532813,-0.4688032389279629,Jeff McNeil,2022,589,5.5,140,0.836,30.0,1992.0,482,68.20183690907172,38.003381582747046,41.634635324746206,50.52965886607565,41.18307594141874,2.408122016758178,-0.5451241203094229,-0.07777887040614076,0.9862869428071912,0.008719228711944168
fg:15429,Kris Bryant,Kris Bryant,2021,586,3.1,124,0.835,29.0,1992.0,69,51.16708951044306,46.31095659580142,44.33862463793037,35.654930188926315,51.72837630998941,0.1603170740984349,0.517759677473889,0.2858009473058605,-1.4431407919308314,1.4421149833964362,Kris Bryant,2022,181,0.6,127,0.851,30.0,1992.0,713,58.58781984077022,38.847563975230976,47.48370023651124,40.22878439193004,38.48133076700631,1.1440662210064967,-0.43606886788237964,0.6977597678714638,-0.6805096168750788,-0.35372424024293736
fg:15464,Hunter Renfroe,Hunter Renfroe,2021,572,2.6,113,0.816,29.0,1992.0,93,52.48772326368164,53.206477018437376,38.93212263955722,49.097588135290245,29.258362342249114,0.33356412492961157,1.3965828555185775,-0.43298125343439203,0.7634030225392817,-1.6051723465245111,Hunter Renfroe,2022,522,2.4,124,0.807,30.0,1992.0,555,50.44280718823018,52.70897634468071,40.8361475860639,40.52486748087236,34.867757642135395,0.0731558641006117,1.3546103009850963,-0.18365187795191762,-0.6326000655774848,-0.8384908981440404
fg:15482,Aristides Aquino,Aristides Aquino,2021,204,-0.2,83,0.707,27.0,1994.0,370,34.534449644800134,47.47785275716407,45.94075111940134,41.28005567278017,39.0059171965459,-2.0216321583767236,0.6664787487147592,0.4988000359148089,-0.5198051025500535,-0.28325058680274007,Aristides Aquino,2022,276,0.2,63,0.609,28.0,1994.0,792,32.66615724239402,42.4692497920971,31.64700913121804,51.61793615010565,38.062024441243565,-2.2641270045944504,0.031796684024753476,-1.4020572182450215,1.1623823643710989,-0.4099748595476343
fg:15487,Victor Reyes,Victor Reyes,2021,220,0.3,88,0.701,27.0,1994.0,298,50.418600005495335,41.38889589639215,29.41151731174837,42.45084283339831,49.78208421143352,0.06212664166984968,-0.1095491783137009,-1.6987241777801134,-0.3276263550411385,1.1781671611667979,Victor Reyes,2022,336,0.0,84,0.651,28.0,1994.0,813,50.525784700906605,38.266721824656656,29.20628968052712,42.21776403937872,40.01385148133521,0.08406578916840952,-0.5111046515176738,-1.7256768510856664,-0.3586704912778813,-0.1481341167897228
fg:15491,J.P. Crawford,J.P. Crawford,2021,687,3.1,103,0.715,26.0,1995.0,72,61.86958525160736,33.57053273349236,47.533508396722375,48.46181679544185,29.69698277222035,1.564321643225166,-1.1059872048579764,0.7105535100432484,0.659044396220198,-1.5456885170611763,J.P. Crawford,2022,603,2.2,105,0.675,27.0,1995.0,572,61.62511675718944,32.387903357073725,57.32568676915638,38.50409647936728,40.10858144282785,1.5434115459983848,-1.2705566818645695,2.0027274761492677,-0.9595833873982023,-0.13542593980007703
fg:15518,Amed Rosario,Amed Rosario,2021,588,2.8,102,0.731,26.0,1995.0,86,55.41199462916385,39.86438712584412,34.948205256401934,43.14989230853889,55.78554053014616,0.7171840261001439,-0.3038454113133076,-0.9626340502137828,-0.21288094520221307,1.9923302676967507,Amed Rosario,2022,670,3.0,104,0.715,27.0,1995.0,531,60.27147476279539,40.377961106034974,30.56021886712265,40.99137251782279,56.89549552299695,1.3654340162904044,-0.23836533023529483,-1.5461568058243218,-0.5571143393301585,2.116565635825569
fg:15640,Aaron Judge,Aaron Judge,2021,633,5.5,150,0.916,29.0,1992.0,11,55.58196493488981,64.31789113226536,49.88601615539669,42.55797063927603,40.02302665146456,0.739481543578918,2.8127150203990428,1.023314090645504,-0.3100418714992383,-0.14531454637276028,Aaron Judge,2022,696,11.1,206,1.111,30.0,1992.0,463,57.56148788185634,80.0,57.33827602825117,46.72665674205364,45.824005604925006,1.0091235792560722,4.880186645886074,2.004396709950326,0.3709187162848489,0.6313074218351669
fg:15653,Dominic Smith,Dominic Smith,2021,493,-1.0,84,0.667,26.0,1995.0,450,50.03525686125872,38.79687148182226,34.6032651907489,32.22458553425734,30.48297263993001,0.011837854916914272,-0.43989859271090304,-1.0084930510221022,-2.006214390133024,-1.4390959279886217,Dominic Smith,2022,152,-0.2,65,0.56,27.0,1995.0,845,47.64619303491581,38.16844958676893,43.62351654002688,45.083220866632665,41.308466628496674,-0.2945443702409471,-0.5237998981904721,0.18593067165965627,0.1049924330274938,0.02554059144799323
fg:15672,Austin Meadows,Austin Meadows,2021,591,1.5,112,0.772,26.0,1995.0,165,50.50453664527132,44.89145668280809,45.61833375105573,37.51214830725489,33.142407275423125,0.073400221012359,0.3368466573810445,0.45593537672369544,-1.1382878999305401,-1.0784347605711953,Austin Meadows,2022,147,-0.2,101,0.675,27.0,1995.0,836,63.58555070732275,36.641071671481015,54.91177593977727,40.47423182878409,36.74795761566858,1.8011703869957603,-0.7211134000903421,1.6826624493832527,-0.6407934797298297,-0.5862590417905083
fg:15674,Reese McGuire,Reese McGuire,2021,217,1.4,78,0.654,26.0,1995.0,185,53.723096541888985,33.164727831901544,38.94206946709496,56.45793761980413,39.40551455941067,0.49562629894281945,-1.1577063981057314,-0.43165884523217346,1.9715668910386182,-0.22905889904162707,Reese McGuire,2022,274,1.4,89,0.677,27.0,1995.0,638,54.3635780273388,35.31116122705841,34.24462465290255,51.970716786287824,36.624740114693815,0.5886607844455287,-0.8929171720158849,-1.0576344370233892,1.2194662121732287,-0.6027888681087726
fg:15676,Jose Abreu,Jose Abreu,2021,659,2.8,125,0.831,34.0,1987.0,82,51.37802311867432,52.979721529384165,40.87494160942365,38.59304782431476,35.58624157031871,0.1879883534804958,1.3676832268734864,-0.17468786979729972,-0.9608637511536746,-0.7470123905649635,Jose Abreu,2022,679,3.8,137,0.824,35.0,1987.0,508,62.53002832726394,49.70745606077021,45.444447589950016,40.771489886729285,35.071554451393595,1.6623897740032905,0.9668605029069743,0.4273713819540902,-0.5926938053221406,-0.8111512277676355
fg:15679,Rowdy Tellez,Rowdy Tellez,2021,325,-0.3,89,0.719,26.0,1995.0,382,53.26047575252738,48.49180214533651,38.730211515684914,37.78062431266537,38.72239128884627,0.43493749160804973,0.7957049954770786,-0.4598248802405127,-1.0942189314694055,-0.32170115952947864,Rowdy Tellez,2022,599,1.0,110,0.767,27.0,1995.0,674,51.9703714479843,55.98659585494231,48.92393973733376,37.68582112209327,27.01519496816438,0.27400078066434536,1.778027830459552,0.8887238618097641,-1.091989481055626,-1.8919248351024514
fg:15711,Tyler O'Neill,Tyler O'Neill,2021,537,5.3,143,0.912,26.0,1995.0,13,46.82047282022473,59.568592163179645,37.575276493496176,52.34384746226282,53.5750455054778,-0.4098928882224802,2.207424374054941,-0.6133708767481639,1.296259952074914,1.6925523729791099,Tyler O'Neill,2022,383,1.5,99,0.7,27.0,1995.0,616,46.06008520354354,46.765602362342015,45.72135964334579,46.6708048575281,49.62520055457469,-0.5030866250226379,0.5868187008723207,0.46408767764457687,0.3618812574542799,1.1412438498791
fg:15730,Tyler Wade,Tyler Wade,2021,145,0.6,94,0.677,27.0,1994.0,266,47.45658847766252,25.174398980428013,47.98444917217698,44.40700633692231,53.99809402779183,-0.32644419446588224,-2.176061179830792,0.7705050652414726,-0.006532082166287955,1.7499244068300952,Tyler Wade,2022,163,-0.6,55,0.544,28.0,1994.0,891,53.02140793317494,29.379567133920176,43.00669596337707,41.8616231493322,41.670907906606345,0.4121915859451214,-1.6591869934209358,0.10414525855637707,-0.4162980656922326,0.0741626729731611
fg:15794,Yonathan Daza,Yonathan Daza,2021,331,0.3,74,0.688,27.0,1994.0,300,56.75289111700728,29.80504756781892,37.055170201891926,48.21726484345936,40.30318861868077,0.8930892393502784,-1.585892337081811,-0.6825178307325787,0.6189024392414065,-0.10732017688774934,Yonathan Daza,2022,408,0.9,95,0.733,28.0,1994.0,681,62.72552637138494,30.78995367823949,38.47270225640021,40.98935188610559,39.662881073399234,1.6880939550936327,-1.4769869594236904,-0.4970255881537125,-0.5574413001142229,-0.19521736259601516
fg:15878,Miguel Andujar,Miguel Andujar,2021,162,0.0,83,0.667,26.0,1995.0,342,55.059051720818736,39.63588045127031,31.914184356700066,43.69502674004213,37.462911642753305,0.6708832876610265,-0.3329682257848817,-1.3660002600174315,-0.12339990561260411,-0.49250641017785524,Miguel Andujar,2022,140,-0.3,56,0.568,27.0,1995.0,860,51.80801038764417,34.19993338319396,33.831964663634764,45.30864903645199,46.52542946876959,0.25265346685480267,-1.036470548745315,-1.112349809647253,0.14146922913382487,0.7254045635002224
fg:15905,Luis Torrens,Luis Torrens,2021,378,0.2,101,0.73,25.0,1996.0,309,48.29823408396568,46.45500055254932,41.071622318503216,34.42055328870655,38.509533782721256,-0.21603309920236535,0.5361178520696406,-0.14853961479657973,-1.6457574712194272,-0.35056798544354145,Luis Torrens,2022,166,-0.5,73,0.581,26.0,1996.0,882,47.38678643726642,40.33694687153744,41.54652492989046,39.69987161586967,35.171958186664135,-0.32865128006702504,-0.24366373225842794,-0.08946159519640257,-0.7660936124593519,-0.7976819048825132
fg:15937,Aledmys Diaz,Aledmys Diaz,2021,319,1.5,97,0.721,31.0,1990.0,171,54.144077887754925,41.30917627630266,33.120898934192184,51.43172930063111,33.21859952609364,0.5508526449659761,-0.11970931788048077,-1.2055702888574977,1.1465404028871962,-1.0681018929352533,Aledmys Diaz,2022,327,0.8,97,0.691,32.0,1990.0,695,54.70922374080142,42.32415629142263,36.86117195710709,46.68762852384276,32.13126442736742,0.63410645655898,0.013052857474404144,-0.7107014547598404,0.36460351459904056,-1.2055958727083793
fg:15941,Austin Nola,Austin Nola,2021,194,1.2,101,0.716,32.0,1989.0,199,62.37701004107239,36.44016465754064,49.42300321559368,48.69493715525853,36.745942774552205,1.6308880535398096,-0.7402571521948069,0.9617575685276979,0.6973099155864539,-0.5897386660702485,Austin Nola,2022,397,0.2,89,0.649,33.0,1989.0,787,60.68583721191748,36.41911472488707,50.09539339503864,35.031835092775495,36.04321369414324,1.4199145993425804,-0.749786789933875,1.0440491297298304,-1.5214340679414007,-0.6808015745436433
fg:15986,Willy Adames,Willy Adames,2021,555,3.1,120,0.818,26.0,1995.0,70,45.16136444399839,49.33276162253796,42.44412657153461,40.51042096261998,37.59354964422688,-0.6275426586343307,0.902883951533083,0.033931718390037995,-0.6461367191009914,-0.474789842343578,Willy Adames,2022,617,4.4,109,0.756,27.0,1995.0,493,47.1170111422928,50.58152064675767,40.304032226128136,55.81695304509938,44.78915807449501,-0.3641214714281758,1.0797760705746755,-0.2542060653094743,1.84183020466757,0.4924809579922143
fg:15998,Cody Bellinger,Cody Bellinger,2021,350,-1.0,47,0.542,26.0,1995.0,454,39.82275912958161,36.90683066630157,38.45684666068067,44.29750468051593,45.32280135907968,-1.3278864322250306,-0.6807813070420002,-0.49616811883436085,-0.024506221178214844,0.5734182653262961,Cody Bellinger,2022,550,1.5,83,0.654,27.0,1995.0,621,44.72138981413834,42.7916668075568,38.49836138014046,46.648600305631895,53.39455274336606,-0.6790989675951323,0.07344795431987604,-0.49362339614779355,0.3582883129132345,1.6469085202399285
fg:16153,Austin Slater,Austin Slater,2021,306,1.5,103,0.744,29.0,1992.0,167,47.22024901358145,44.71813959286207,44.301362757532736,45.41019906737662,54.06679124396247,-0.357448335505483,0.3147576682315365,0.28084706466529313,0.1581368934884922,1.7592408298967734,Austin Slater,2022,325,2.1,124,0.774,30.0,1992.0,575,48.83448332018005,44.50705702161025,49.44484097630285,42.55271069338762,54.28285892100422,-0.13830736634835386,0.29504972482593406,0.957791147545408,-0.30447238101254664,1.7660762254574438
fg:16219,J.D. Davis,J.D. Davis,2021,211,1.3,128,0.82,28.0,1993.0,187,40.85664152450869,45.35352009393175,42.87057502128362,43.46621642080532,38.22751240600406,-1.192256795781056,0.3957359087403543,0.09062707433462051,-0.16095795377639657,-0.38881452010395584,J.D. Davis,2022,365,1.1,118,0.758,29.0,1993.0,667,40.5388671834384,54.159948877699975,43.6577990730658,39.49984359866663,37.47619323822036,-1.2290191450442114,1.5420534143003684,0.19047625790135395,-0.7984603801304767,-0.4885650594882778
fg:16221,Bradley Zimmer,Bradley Zimmer,2021,348,1.4,91,0.669,29.0,1992.0,184,39.56452239331672,43.90513583562902,43.46858109742337,52.1633229103594,48.33414840207783,-1.3617631621393225,0.21114162449560936,0.17013062831335027,1.2666277666133896,0.9818042905106852,Bradley Zimmer,2022,117,-0.3,27,0.435,30.0,1992.0,867,32.54513139973821,38.57815151936403,36.37344876403938,47.56831162022671,44.56166012526731,-2.28003954320947,-0.4708727723977407,-0.7753696003034661,0.5071078775934111,0.46196174149499497
fg:16252,Trea Turner,Trea Turner,2021,646,7.1,143,0.911,28.0,1993.0,0,63.55818760633483,49.17343200499132,39.40405479434854,49.10352276161188,66.77447629919808,1.785840574772773,0.8825776436307339,-0.37023894187637074,0.7643771612143443,3.4826028054184803,Trea Turner,2022,708,6.3,128,0.809,29.0,1993.0,473,57.22447103075313,46.77450605620383,37.57921834824954,46.95192025872868,61.82359870727462,0.9648124343021498,0.5879689198182247,-0.615494318438503,0.4073688696731146,2.7776786195345693
fg:16337,Nick Gordon,Nick Gordon,2021,216,0.3,79,0.647,26.0,1995.0,302,48.45607506151423,41.82391817063368,31.47286710806865,42.47832766261926,50.58800470050423,-0.1953267649946136,-0.054106277105814,-1.4246723891115058,-0.3231148603537617,1.2874626559891287,Nick Gordon,2022,443,1.7,110,0.743,27.0,1995.0,601,50.599462339220366,45.92510986199886,28.40081754911996,42.56431812726503,41.115775529721645,0.09375296208126763,0.47824012519478526,-1.8324759325432125,-0.3025941685460055,-0.00030922997046745185
fg:16375,Oscar Mercado,Oscar Mercado,2021,238,0.6,87,0.669,27.0,1994.0,268,48.10300936571719,34.928188718076825,45.18479449044876,46.40239786614254,49.05165812322156,-0.2416436112788261,-0.9329560956835058,0.39829731352864833,0.3210012712683209,1.079109894569296,Oscar Mercado,2022,128,-0.4,72,0.614,28.0,1994.0,870,45.18532537680567,37.30527521290311,33.87460596272364,41.73629131468655,44.225496262828194,-0.6181004866606105,-0.635308619609681,-1.1066959187213277,-0.43657815660396804,0.4168648176275536
fg:16403,Francisco Mejia,Francisco Mejia,2021,277,1.2,107,0.738,26.0,1995.0,197,53.06972398227634,34.97934097191764,31.45196432736544,42.24520730280258,39.33974148923119,0.40991376223889064,-0.9264368217883897,-1.42745136648356,-0.36138037972001774,-0.23797876191735506,Francisco Mejia,2022,299,0.3,84,0.645,27.0,1995.0,764,49.754340509448426,36.13274810076868,22.65531171729943,40.70588654689927,34.77782693158582,-0.017364080820781287,-0.7867809096382921,-2.59428347549994,-0.6033091585532459,-0.8505552478857786
fg:16417,Sergio Alcantara,Sergio Alcantara,2021,255,1.0,73,0.63,25.0,1996.0,222,43.24900868549358,35.275382770517005,49.214349757492016,53.05389086909179,46.45054823084112,-0.878414631646158,-0.8887067625132251,0.9340175636499586,1.4128099597887922,0.7263584797209298,Sergio Alcantara,2022,224,0.0,70,0.617,26.0,1996.0,819,48.43080079751192,35.24671939313319,42.28158814771261,44.25300876919272,40.756512872050926,-0.19138374730306923,-0.9012420559842633,0.008001834530815058,-0.029345158532593854,-0.048504894441467675
fg:16424,Jordan Luplow,Jordan Luplow,2021,193,0.6,117,0.78,28.0,1993.0,258,41.69268203181627,43.448711075431575,50.62367302805752,40.98215864809752,33.631650932530775,-1.0825810042065593,0.15297101028377202,1.121383901862048,-0.5687033814310065,-1.0120856252440549,Jordan Luplow,2022,234,0.4,78,0.634,29.0,1993.0,757,42.423541936450185,41.80998003026772,46.34309486995099,48.62815780406464,42.5750510439695,-0.9812211613578454,-0.05337072876890889,0.5465247335303368,0.6786028295460195,0.1954549318587239
fg:16426,Thairo Estrada,Thairo Estrada,2021,132,1.2,119,0.813,25.0,1996.0,193,55.27033024870311,41.4189990986625,41.99434223785065,47.93036175046509,42.867758504746405,0.6985998152525396,-0.10571257276878666,-0.02586609049288212,0.5718087582354049,0.2404758383583654,Thairo Estrada,2022,541,2.8,106,0.722,26.0,1996.0,533,56.92939464264333,38.58002962341107,39.31126971295083,46.13028464759033,49.09053171647757,0.9260156425001607,-0.47063015052744556,-0.38583833460672917,0.2744190494034692,1.0695171636404024
fg:16434,Christian Arroyo,Christian Arroyo,2021,181,0.9,105,0.769,26.0,1995.0,228,48.23040526361805,41.72433753263755,31.010121590996253,45.07619713231329,42.87506650600937,-0.2249312082032652,-0.06679767201027952,-1.486193357982704,0.10331217751523639,0.24146691827881606,Christian Arroyo,2022,300,0.3,102,0.736,27.0,1995.0,760,59.90060663852898,43.20466897308582,30.9297578803584,38.87924632058993,37.57139562514889,1.3166720889287193,0.12680141894516486,-1.497158925404352,-0.8988799523369639,-0.4757935058651037
fg:16442,Ryan O'Hearn,Ryan O'Hearn,2021,254,-0.6,68,0.636,28.0,1993.0,418,45.760617688918856,43.59941977764206,35.00938384854338,43.17575255201808,35.103477268173904,-0.5489297524225287,0.17217859615369835,-0.9545004948926435,-0.2086361179874329,-0.8124828234439132,Ryan O'Hearn,2022,145,-0.4,70,0.611,29.0,1993.0,871,51.987763312442745,42.30062826247142,38.50680012314596,42.61596409521189,39.67501952444624,0.276287471743781,0.01001340159469147,-0.4925044871669588,-0.2942372740016296,-0.1935889698271918
fg:16451,Luis Guillorme,Luis Guillorme,2021,156,0.5,97,0.685,27.0,1994.0,275,58.897871225856925,28.06022930872932,57.14713457478687,45.44749090302162,34.81090379685165,1.174477987016646,-1.8082666661505595,1.9886633458377398,0.1642581583158077,-0.8521603881090393,Luis Guillorme,2022,335,1.8,104,0.691,28.0,1994.0,596,63.34236708518413,32.8454558733149,54.096659286406826,50.48221881470745,33.40069237538255,1.769196482142841,-1.2114480039276985,1.5745845824201468,0.9786106125490048,-1.035300067824804
fg:16472,Rhys Hoskins,Rhys Hoskins,2021,443,1.9,127,0.864,28.0,1993.0,135,49.89241702747357,54.57957813489337,46.24943197242905,39.4683118107789,33.917330395965884,-0.006900557518636107,1.5715824223357944,0.5398384564929201,-0.8171936270556872,-0.9733429964858242,Rhys Hoskins,2022,672,2.4,123,0.794,29.0,1993.0,556,50.71179388745872,51.50948211607705,51.20501487107988,35.48722665528135,32.304095324291715,0.10852237049688364,1.199654278388779,1.1911759511131352,-1.447746626006424,-1.1824103293725063
fg:16478,Kyle Schwarber,Kyle Schwarber,2021,471,2.7,145,0.928,28.0,1993.0,88,50.89949887097826,60.82659133158219,53.24921294986431,33.32197594884978,32.01899437506192,0.12521325443335451,2.367754379535583,1.4704434904269912,-1.826083344543732,-1.2307872202739476,Kyle Schwarber,2022,669,2.2,129,0.827,29.0,1993.0,568,45.20567986462333,63.941630815555584,54.17809957039529,24.56154898648037,41.43496198689643,-0.6154242683730128,2.805694781843106,1.585382904527722,-3.2156433221813714,0.04251014762202069
fg:16505,Matt Chapman,Matt Chapman,2021,622,3.7,101,0.716,28.0,1993.0,50,39.51636115805618,47.19478079387555,49.02288473708335,60.75879855987995,39.061271086234335,-1.3680811832809254,0.6304016744484098,0.9085627226500795,2.6775313023987506,-0.2757437286872278,Matt Chapman,2022,621,3.9,118,0.757,29.0,1993.0,506,47.18324253741446,53.23334564507228,52.194637131691394,47.77792643958996,41.53566858257989,-0.35541333431239286,1.4223506695693464,1.3223918483517,0.5410258969470126,0.05602009971958897
fg:16512,Isiah Kiner-Falefa,Isiah Kiner-Falefa,2021,677,1.6,84,0.67,26.0,1995.0,161,63.297921771508186,30.653624433904582,37.06085256174679,43.14558226795902,53.96364568518107,1.7516976580062913,-1.4777425568533993,-0.6817623738543407,-0.2135884164046766,1.7452526697263602,Isiah Kiner-Falefa,2022,531,1.4,84,0.642,27.0,1995.0,641,64.11813863247664,32.15884320420823,43.91712651578854,44.664836890620485,51.082173134063225,1.8711953150518819,-1.300147695624311,0.22486097662667814,0.03729323199425992,1.3366990692991958
fg:16530,Mauricio Dubon,Mauricio Dubon,2021,187,0.2,75,0.655,27.0,1994.0,319,50.603233467544456,35.36786297788941,34.545518286910344,46.94796995812322,36.749533675174526,0.08634774211220796,-0.87692030626803,-1.0161703711524754,0.4105541505955149,-0.5892516834637795,Mauricio Dubon,2022,265,0.2,59,0.565,28.0,1994.0,793,57.24279989843943,32.524050925264696,35.45803437697278,50.39372991341119,39.24776129939277,0.967222323036883,-1.252968530833953,-0.8967461344871367,0.9642921198209492,-0.25090634923606353
fg:16535,Danny Jansen,Danny Jansen,2021,205,1.5,105,0.772,26.0,1995.0,164,49.27394666597907,47.31045514655112,42.36008996071413,50.221714114316754,37.63234002947619,-0.08803445697611706,0.6451441878492685,0.022759241234480664,0.9479225748185264,-0.469529255961092,Danny Jansen,2022,248,2.7,141,0.855,27.0,1995.0,535,55.94887169695365,51.6216753279832,49.33415393547459,48.44579911589058,39.86257334752376,0.7970959928301898,1.2141478986703205,0.9431149423375874,0.6490951566936222,-0.16842832222216805
fg:16556,Ozzie Albies,Ozzie Albies,2021,686,3.7,108,0.799,24.0,1997.0,48,52.327037467024745,46.44512875467752,32.876341028326415,44.77399006705078,61.59318190901866,0.3124845937477096,0.534859707035332,-1.238083708780309,0.053706427431822135,2.7799377883672225,Ozzie Albies,2022,269,1.1,94,0.703,25.0,1997.0,670,51.80828272082152,37.56688084743515,32.12474637780385,48.11505837846034,38.34519194025267,0.252689273357825,-0.6015132351474642,-1.3387131283330755,0.5955776107144759,-0.3719874832368919
