Name,Season_From,Season_To,PA_From,PA_To,Contact_From,Contact_To,D_Contact,Power_From,Power_To,D_Power,Speed_From,Speed_To,D_Speed,Defense_From,Defense_To,D_Defense,Discipline_From,Discipline_To,D_Discipline,WAR_From,WAR_To,D_WAR,wRC+_From,wRC+_To,D_wRC+,OPS_From,OPS_To,D_OPS,Area_From,Area_To,D_Area
Bryson Stott,2023,2024,640,571,67.50375580710451,62.24658791083557,-5.257167896268939,44.6517276363352,41.28148343869926,-3.370244197635941,71.72948904014959,71.77156969601994,0.04208065587035037,73.65867216489586,52.67152603243108,-20.98714613246478,49.44372443362701,57.53416102815874,8.090436594531731,4.109588550382017,1.7802130348272072,-2.3293755155548097,100.14492551222828,86.98173722315366,-13.163188289074625,0.747441915,0.670967652,-0.07647426300000004,8787.809779387871,7572.551519654198,-1215.2582597336732
Bryson Stott,2024,2025,571,560,62.24658791083557,62.67991050968588,0.4333225988503102,41.28148343869926,43.28085971798683,1.9993762792875671,71.77156969601994,63.260812942994406,-8.510756753025532,52.67152603243108,61.52429776039661,8.852771727965525,57.53416102815874,62.507867273922685,4.9737062457639425,1.7802130348272072,3.0671196147582083,1.286906579931001,86.98173722315366,99.90073669076088,12.918999467607222,0.670967652,0.718738552,0.04777090000000006,7572.551519654198,8134.690741937333,562.1392222831346
Byron Buxton,2021,2022,254,382,53.74292109633426,40.96212456494693,-12.780796531387324,74.61938190456138,73.55549179236898,-1.0638901121923965,66.0924604623128,65.06124932858032,-1.0312111337324836,62.75402744209878,57.68308090584163,-5.0709465362571535,39.45268717458438,51.49554263321675,12.042855458632367,4.066125556065535,3.4088805730046468,-0.6572449830608886,170.70003080421128,134.62762882587776,-36.07240197833352,1.005076226,0.83275331,-0.17232291599999994,8410.06335727573,7908.664104890806,-501.3992523849247
Byron Buxton,2022,2023,382,347,40.96212456494693,37.015071409748046,-3.947053155198887,73.55549179236898,63.21487827524238,-10.340613517126606,65.06124932858032,65.37978871546757,0.31853938688725236,57.68308090584163,44.586937055603975,-13.096143850237652,51.49554263321675,49.47040919920315,-2.025133434013604,3.4088805730046468,0.5235276587014217,-2.8853529143032253,134.62762882587776,95.8871781876298,-38.740450638247964,0.83275331,0.731448126,-0.10130518399999999,7908.664104890806,6383.894534572872,-1524.7695703179343
Byron Buxton,2023,2024,347,388,37.015071409748046,47.10235453264141,10.08728312289336,63.21487827524238,65.40725616369136,2.1923778884489806,65.37978871546757,60.13779949002344,-5.241989225444129,44.586937055603975,53.618958861449634,9.032021805845659,49.47040919920315,37.68690346620889,-11.783505732994257,0.5235276587014217,3.685716165792499,3.162188507091077,95.8871781876298,140.44122218308823,44.55404399545843,0.731448126,0.858995207,0.127547081,6383.894534572872,6673.889234160623,289.9946995877517
Byron Buxton,2024,2025,388,542,47.10235453264141,45.05803867520451,-2.0443158574368994,65.40725616369136,72.58391306222796,7.176656898536606,60.13779949002344,80.0,19.86220050997656,53.618958861449634,47.43883126459457,-6.1801275968550655,37.68690346620889,43.77449534321941,6.087591877010517,3.685716165792499,5.012449588240003,1.3267334224475036,140.44122218308823,136.3415758121969,-4.099646370891321,0.858995207,0.877797773,0.018802565999999965,6673.889234160623,8046.562073498228,1372.6728393376043
C.J. Cron,2021,2022,547,632,55.28841133919887,51.80644746000672,-3.4819638791921506,61.57739197091759,61.95754174368951,0.3801497727719223,36.93918914977854,48.61464124501508,11.675452095236537,42.329721984923246,44.59912412404167,2.2694021391184265,53.32807914950503,45.73577983008304,-7.59229931942199,2.3450179129362105,1.357024239224603,-0.9879936737116075,125.40412691581508,102.9699656927768,-22.434161223038288,0.904558714,0.78319851,-0.12136020400000003,5919.63646732989,6086.380430906139,166.74396357624846
C.J. Cron,2022,2023,632,278,51.80644746000672,48.80960479361497,-2.99684266639175,61.95754174368951,55.72656228876208,-6.230979454927429,48.61464124501508,34.961638628124135,-13.653002616890944,44.59912412404167,50.33850044941407,5.7393763253723975,45.73577983008304,44.68118600905062,-1.0545938210324195,1.357024239224603,-0.3284798913637877,-1.6855041305883907,102.9699656927768,83.77166952404386,-19.198296168732938,0.78319851,0.729072555,-0.05412595499999995,6086.380430906139,5163.406995918305,-922.9734349878336
CJ Abrams,2022,2023,302,614,54.63332171041919,54.450756606905145,-0.18256510351404387,38.73914862136625,48.73106228980658,9.991913668440333,56.39558965360973,80.0,23.604410346390267,40.3911763434222,43.21717154974874,2.8259952063265388,29.802339491982973,37.84475850268603,8.042419010703053,-0.3158655082251925,2.254736163991991,2.5706016722171836,71.80761477374249,90.6051541518436,18.79753937810112,0.603943661,0.711587153,0.10764349200000001,4475.197415277335,6517.362563157154,2042.1651478798194
CJ Abrams,2023,2024,614,602,54.450756606905145,51.42010064183641,-3.030655965068732,48.73106228980658,52.16847805549563,3.437415765689053,80.0,58.96912562733468,-21.030874372665323,43.21717154974874,28.82772618233625,-14.389445367412492,37.84475850268603,40.13413756849703,2.289379065811005,2.254736163991991,1.8160484712184504,-0.4386876927735406,90.6051541518436,106.3049254749442,15.699771323100592,0.711587153,0.74700822,0.03542106700000003,6517.362563157154,5078.385514065426,-1438.977049091728
CJ Abrams,2024,2025,602,635,51.42010064183641,53.5738082815599,2.1537076397234856,52.16847805549563,51.78304553758989,-0.3854325179057412,58.96912562733468,77.62766821834848,18.6585425910138,28.82772618233625,38.56664357912887,9.738917396792623,40.13413756849703,41.55634663211882,1.4222090636217857,1.8160484712184504,3.15892119332544,1.3428727221069896,106.3049254749442,107.31756540218946,1.0126399272452602,0.74700822,0.748216033,0.0012078129999999465,5078.385514065426,6475.207043447183,1396.8215293817575
Cal Raleigh,2021,2022,148,415,30.09586098756549,38.28478676495861,8.18892577739312,45.457959910309214,67.59230943048661,22.134349520177395,43.82684871775398,46.47577069798072,2.6489219802267385,54.31405928678059,70.07988575722482,15.765826470444225,30.659088954483707,46.23226188628647,15.573172931802766,-0.0767547408597829,4.172002202548907,4.24875694340869,46.49978568160042,121.91814753081805,75.41836184921763,0.532325489,0.773526538,0.24120104900000006,3960.5421365567818,6655.551728420752,2695.00959186397
Cal Raleigh,2022,2023,415,569,38.28478676495861,41.84229290708855,3.557506142129938,67.59230943048661,59.58447151923482,-8.00783791125179,46.47577069798072,38.496254267980696,-7.979516430000025,70.07988575722482,72.97329674606155,2.8934109888367345,46.23226188628647,47.77055198544135,1.538290099154878,4.172002202548907,4.346603051815951,0.17460084926704322,121.91814753081805,113.66963414976036,-8.248513381057691,0.773526538,0.761939998,-0.011586540000000034,6655.551728420752,6220.3530735972045,-435.19865482354726
Cal Raleigh,2023,2024,569,628,41.84229290708855,40.59919054693542,-1.2431023601531308,59.58447151923482,64.70629634435018,5.121824825115361,38.496254267980696,39.95737617825279,1.461121910272091,72.97329674606155,80.0,7.02670325393845,47.77055198544135,48.95960769013519,1.1890557046938426,4.346603051815951,5.41411407977552,1.0675110279595694,113.66963414976036,117.55250684811342,3.8828726983530686,0.761939998,0.747999345,-0.013940653000000025,6220.3530735972045,6806.519483169729,586.1664095725246
Cal Raleigh,2024,2025,628,705,40.59919054693542,42.98203330171883,2.382842754783411,64.70629634435018,77.05072992248961,12.34443357813943,39.95737617825279,45.94862697378069,5.991250795527904,80.0,74.12831727985653,-5.871682720143468,48.95960769013519,53.17225765896432,4.212649968829126,5.41411407977552,9.065312477852814,3.6511983980772937,117.55250684811342,161.1147743082231,43.56226746010968,0.747999345,0.947791422,0.199792077,6806.519483169729,7839.220488021016,1032.7010048512866
Carlos Correa,2021,2022,640,590,63.762221133690325,61.96885904245188,-1.7933620912384427,59.87753988328924,61.08066943218323,1.2031295488939904,45.55613648022715,33.04329275856373,-12.512843721663423,72.8179044792792,48.898639109312455,-23.91926536996675,63.29556292302879,58.208348851179295,-5.087214071849495,6.282071013179333,4.576120655830672,-1.7059503573486614,132.95456314337574,139.16724655124978,6.212683407874039,0.850309684,0.833534644,-0.016775039999999963,8801.044973747956,6596.809458612742,-2204.235515135214
Carlos Correa,2022,2023,590,580,61.96885904245188,50.616907128407576,-11.351951914044307,61.08066943218323,55.9154034009485,-5.165266031234729,33.04329275856373,35.85375432163537,2.810461563071641,48.898639109312455,52.367074925529856,3.4684358162174007,58.208348851179295,56.37879429162369,-1.8295545595556035,4.576120655830672,1.715911247057373,-2.860209408773299,139.16724655124978,94.07402705384108,-45.0932194974087,0.833534644,0.710901649,-0.12263299500000002,6596.809458612742,5953.000786532779,-643.8086720799629
Carlos Correa,2023,2024,580,367,50.616907128407576,64.87763545526656,14.260728326858981,55.9154034009485,60.673876371193984,4.758472970245485,35.85375432163537,48.64058605431104,12.786831732675672,52.367074925529856,58.461496468004846,6.09442154247499,56.37879429162369,61.78412477856625,5.40533048694256,1.715911247057373,4.220448014662285,2.504536767604912,94.07402705384108,154.25036509244535,60.17633803860427,0.710901649,0.905219521,0.19431787200000006,5953.000786532779,8251.172464594976,2298.1716780621973
Carlos Correa,2024,2025,367,584,64.87763545526656,60.96163842332624,-3.9159970319403143,60.673876371193984,51.69498099074473,-8.978895380449252,48.64058605431104,38.34159431388863,-10.298991740422416,58.461496468004846,52.88545824833008,-5.576038219674764,61.78412477856625,50.71038553781163,-11.07373924075462,4.220448014662285,2.6059618088843868,-1.6144862057778981,154.25036509244535,106.24118134646454,-48.009183745980806,0.905219521,0.734426416,-0.170793105,8251.172464594976,6150.683010928873,-2100.489453666103
Carlos Santana,2021,2022,659,506,53.60266741341394,54.41186527718445,0.8091978637705068,47.47729568443248,55.669568576801424,8.192272892368948,39.35630951138068,43.861111750637725,4.504802239257046,41.67593966715928,47.95234340668387,6.276403739524596,67.32291400878421,70.52027790700353,3.197363898219322,-0.7727978696310082,0.8728289148057002,1.6456267844367085,80.97236105253302,101.9496115129378,20.97725046040479,0.660257563,0.692075602,0.03181803899999991,5928.926973621826,7034.399063454637,1105.4720898328114
Carlos Santana,2022,2023,506,619,54.41186527718445,54.84032429419969,0.4284590170152427,55.669568576801424,51.41862707129576,-4.250941505505665,43.861111750637725,53.99984348088991,10.138731730252182,47.95234340668387,49.59917880809491,1.646835401411039,70.52027790700353,59.81642710039058,-10.703850806612955,0.8728289148057002,1.524455221783021,0.6516263069773207,101.9496115129378,101.09534899904398,-0.8542625138938291,0.692075602,0.747346159,0.05527055700000005,7034.399063454637,6905.601303871024,-128.7977595836128
Carlos Santana,2023,2024,619,594,54.84032429419969,55.37440605183002,0.5340817576303323,51.41862707129576,54.54793370086294,3.129306629567182,53.99984348088991,43.82210578684453,-10.177737694045376,49.59917880809491,64.04643587225802,14.447257064163104,59.81642710039058,64.13035995488677,4.313932854496194,1.524455221783021,2.924642704207452,1.400187482424431,101.09534899904398,112.85098632720845,11.755637328164468,0.747346159,0.748628317,0.0012821579999999777,6905.601303871024,7549.541796143079,643.940492272055
Carlos Santana,2024,2025,594,474,55.37440605183002,48.37017599339644,-7.004230058433585,54.54793370086294,43.91750595149129,-10.630427749371648,43.82210578684453,49.89682924510738,6.074723458262845,64.04643587225802,56.7352349274219,-7.311200944836116,64.13035995488677,58.81848783589624,-5.311872118990529,2.924642704207452,0.2967989270571408,-2.627843777150311,112.85098632720845,81.67153940818149,-31.179446919026958,0.748628317,0.633318081,-0.11531023600000001,7549.541796143079,6338.169428835568,-1211.372367307511
Carson Kelly,2021,2022,359,354,52.79643847782212,52.64548587206988,-0.150952605752245,48.00927038308561,44.711577224502655,-3.297693158582952,44.31600730175437,48.44121696096028,4.125209659205915,52.8632046723311,53.54778943544392,0.6845847631128166,62.51202809489366,55.409096775240336,-7.102931319653322,1.7495067637870243,0.5843636193805902,-1.165143144406434,104.18521693801692,73.31865610581097,-30.86656083220595,0.753802594,0.616870733,-0.1369318610000001,6471.931229962242,6180.792412072404,-291.1388178898378
Carson Kelly,2022,2023,354,151,52.64548587206988,40.20300832519243,-12.442477546877448,44.711577224502655,38.22224078999966,-6.489336434502995,48.44121696096028,47.49072760035551,-0.9504893606047702,53.54778943544392,55.15634856519845,1.608559129754532,55.409096775240336,51.151230783331954,-4.257865991908382,0.5843636193805902,0.0720299103733595,-0.5123337090072307,73.31865610581097,56.0341018480144,-17.28455425779657,0.616870733,0.5649104,-0.051960332999999914,6180.792412072404,5159.013056779627,-1021.7793552927769
Carson Kelly,2023,2024,151,313,40.20300832519243,53.70157397746374,13.49856565227131,38.22224078999966,46.17208402270843,7.949843232708773,47.49072760035551,35.71159627700956,-11.77913132334595,55.15634856519845,63.92778469534255,8.771436130144103,51.151230783331954,54.8672496569371,3.716018873605144,0.0720299103733595,1.7702801677876996,1.69825025741434,56.0341018480144,98.27293025446896,42.23882840645456,0.5649104,0.686764521,0.12185412099999993,5159.013056779627,6117.839871164425,958.8268143847981
Carson Kelly,2024,2025,313,421,53.70157397746374,55.7140240327591,2.0124500552953606,46.17208402270843,52.07377635641447,5.901692333706038,35.71159627700956,42.85843434388123,7.146838066871666,63.92778469534255,57.31944978853789,-6.608334906804664,54.8672496569371,59.83108405175955,4.963834394822449,1.7702801677876996,2.662402597242651,0.8921224294549515,98.27293025446896,114.53788312329624,16.26495286882728,0.686764521,0.760725848,0.07396132700000002,6117.839871164425,6825.056083711761,707.216212547336
Casey Schmitt,2023,2024,277,113,44.39840753240607,50.05174525673656,5.653337724330491,44.18278820686264,53.51272599236472,9.329937785502082,44.55678775867271,47.32759424666403,2.7708064879913152,48.85621349270104,47.35187844793781,-1.5043350447632307,35.54029652015305,38.353805537863394,2.813509017710345,-0.5607772174555464,0.4003240800075829,0.9611012974631293,57.89485371379327,109.08218222988891,51.18732851609565,0.579585123,0.759821354,0.18023623099999997,4480.171115355433,5320.155011998489,839.9838966430552
Casey Schmitt,2024,2025,113,348,50.05174525673656,49.14394367122633,-0.9078015855102279,53.51272599236472,52.31447571161621,-1.1982502807485105,47.32759424666403,41.68584462472434,-5.641749621939688,47.35187844793781,46.12671937546367,-1.2251590724741348,38.353805537863394,44.59927124482556,6.245465706962165,0.4003240800075829,0.7194883352491801,0.3191642552415972,109.08218222988891,98.41955301869665,-10.662629211192268,0.759821354,0.706116529,-0.053704824999999956,5320.155011998489,5194.454875181499,-125.70013681698947
Cavan Biggio,2021,2022,294,303,46.25635836005128,43.04469700734148,-3.211661352709797,44.23930982024622,45.202397701087705,0.9630878808414849,45.75621121993159,54.78573090743309,9.029519687501498,38.75943229628113,58.885579954918526,20.126147658637393,62.62969616803028,65.87216252296136,3.242466354931082,-0.2763052362033688,1.3127829765397765,1.5890882127431452,83.7752924072263,96.98047618996686,13.205183782740562,0.677917808,0.668075346,-0.009842462000000052,5310.970867403795,6829.835103245392,1518.8642358415973
Cavan Biggio,2022,2023,303,338,43.04469700734148,49.37433986209621,6.329642854754724,45.202397701087705,45.7235918643467,0.5211941632589969,54.78573090743309,50.99589925664926,-3.7898316507838317,58.885579954918526,47.28732017461732,-11.598259780301206,65.87216252296136,65.02589315201818,-0.8462693709431761,1.3127829765397765,0.8972750911059734,-0.4155078854338031,96.98047618996686,101.7293998869774,4.7489236970105395,0.668075346,0.7104789,0.042403554000000065,6829.835103245392,6317.991144001102,-511.8439592442901
Cavan Biggio,2023,2024,338,224,49.37433986209621,42.06036022587023,-7.31397963622598,45.7235918643467,32.80837439866807,-12.91521746567863,50.99589925664926,51.59491223888038,0.5990129822311232,47.28732017461732,47.09322504890364,-0.19409512571368026,65.02589315201818,62.78080580149263,-2.2450873505255515,0.8972750911059734,0.1065821275571819,-0.7906929635487915,101.7293998869774,83.50099728851276,-18.22840259846464,0.7104789,0.616827852,-0.09365104800000001,6317.991144001102,5278.1648853625375,-1039.8262586385645
Ceddanne Rafaela,2024,2025,571,587,39.75542912740059,49.22128338407634,9.465854256675748,46.31663574091534,50.43941239737749,4.12277665646215,52.17826095871944,63.5569965695617,11.378735610842256,51.045073323428085,80.0,28.954926676571915,20.32609001184136,30.001542644867737,9.675452633026378,1.024765337216233,3.805443670615059,2.780678333398826,80.91939343147581,91.48703384452844,10.56764041305263,0.663871084,0.70843996,0.044568876000000035,4169.014053192037,6966.426089295975,2797.4120361039377
Cedric Mullins,2021,2022,675,672,63.82291115239212,56.9324268100054,-6.890484342386721,55.963334889846834,48.00479101234311,-7.958543877503722,66.16288199823352,64.70177118080831,-1.461110817425208,58.86542655734233,61.21353462570359,2.348108068361256,53.68481754405435,46.52240587181485,-7.1624116722395,6.089096293955766,3.69972506321488,-2.389371230740886,135.59351174497044,106.8367551418303,-28.756756603140147,0.877856377,0.721346176,-0.15651020100000002,8443.311304737292,7273.719579480298,-1169.5917252569934
Cedric Mullins,2022,2023,672,455,56.9324268100054,48.999976830033184,-7.932449979972219,48.00479101234311,49.38633628372919,1.3815452713860807,64.70177118080831,63.51337052706077,-1.1884006537475358,61.21353462570359,51.2398286876949,-9.973705938008685,46.52240587181485,51.68667439589535,5.164268524080505,3.69972506321488,1.8906500557539128,-1.8090750074609672,106.8367551418303,97.74294117902689,-9.09381396280341,0.721346176,0.721151318,-0.00019485799999996445,7273.719579480298,6653.638191143497,-620.081388336801
Cedric Mullins,2023,2024,455,499,48.999976830033184,53.9925804737528,4.992603643719619,49.38633628372919,45.06216193164238,-4.324174352086814,63.51337052706077,68.68486370008557,5.1714931730248,51.2398286876949,46.08614191568349,-5.153686772011412,51.68667439589535,50.45194769690326,-1.234726698992091,1.8906500557539128,2.1066532250852767,0.216003169331364,97.74294117902689,103.7308899102351,5.9879487312082205,0.721151318,0.710283453,-0.010867865000000032,6653.638191143497,6535.04109868697,-118.5970924565272
Cedric Mullins,2024,2025,499,498,53.9925804737528,46.31115299811321,-7.681427475639595,45.06216193164238,46.952863921011534,1.8907019893691555,68.68486370008557,62.47440590831598,-6.210457791769592,46.08614191568349,42.09560506199172,-3.990536853691772,50.45194769690326,53.8930457087096,3.4410980118063392,2.1066532250852767,1.285559192319055,-0.8210940327662217,103.7308899102351,94.13674240960768,-9.594147500627429,0.710283453,0.689794495,-0.020488957999999946,6535.04109868697,5945.149823928806,-589.8912747581644
Chad Pinder,2021,2022,233,379,48.612814912754544,39.60609642598914,-9.0067184867654,59.66873502088154,50.62650469614,-9.042230324741539,51.55465400151087,50.55915541514282,-0.9954985863680506,41.22157686850185,37.38848759907175,-3.833089269430097,46.209480367911816,37.64990736251633,-8.559573005395485,0.1586063638274558,-0.5077782526910113,-0.666384616518467,98.24062033691922,84.80019659466087,-13.440423742258346,0.711644137,0.64764102,-0.06400311699999994,5826.7575259140285,4448.053691970627,-1378.7038339434012
Charlie Blackmon,2021,2022,582,577,63.60978930805047,59.40546053261374,-4.2043287754367356,46.60545716489748,46.22275725546661,-0.38269990943086896,48.640039513286126,53.07496772474556,4.434928211459436,33.69845875972071,39.3238086231142,5.625349863393495,55.11838635702584,42.37497894172249,-12.743407415303352,-0.0588873182523703,0.1739222304543719,0.2328095487067422,92.68609564956512,90.85542462739076,-1.8306710221743572,0.761021299,0.733004049,-0.028017249999999994,5817.623441535054,5454.269227090738,-363.3542144443154
Charlie Blackmon,2022,2023,577,413,59.40546053261374,64.18610415475794,4.780643622144204,46.22275725546661,43.33813347598533,-2.884623779481281,53.07496772474556,47.91923780535386,-5.155729919391703,39.3238086231142,45.04216049887,5.718351875755793,42.37497894172249,56.39783468573456,14.02285574401207,0.1739222304543719,0.790312042738788,0.616389812284416,90.85542462739076,106.26742068363076,15.41199605624,0.733004049,0.803307545,0.07030349599999997,5454.269227090738,6266.064335283979,811.7951081932406
Charlie Blackmon,2023,2024,413,499,64.18610415475794,59.15322045307496,-5.032883701682984,43.33813347598533,41.89219659914038,-1.4459368768449536,47.91923780535386,48.75021311828,0.8309753129261424,45.04216049887,40.81100316646109,-4.231157332408905,56.39783468573456,52.307234763110536,-4.090599922624023,0.790312042738788,0.0323700790265162,-0.7579419637122717,106.26742068363076,93.31622383481536,-12.9511968488154,0.803307545,0.74068404,-0.06262350500000002,6266.064335283979,5582.087875820995,-683.9764594629842
Charlie Culberson,2021,2022,271,124,44.19187430029428,43.15675287468024,-1.0351214256140437,40.73537484856768,38.238486912490046,-2.496887936077634,61.02991512066126,48.30153303847628,-12.728382082184979,56.64104271252841,42.662445563851705,-13.978597148676705,40.24325694246004,35.5768794503343,-4.66637749212574,1.0142149546048465,-0.3913503991377561,-1.4055653537426025,83.57970943376009,81.06645335771354,-2.513256076046545,0.67644695,0.639855072,-0.03659187799999997,5611.6576415976215,4094.8058197924574,-1516.851821805164
Chas McCormick,2021,2022,320,407,38.7940380255937,44.87767470458881,6.083636678995113,55.412489213329295,53.38511379441343,-2.0273754189158666,45.738761215526665,43.770150276819166,-1.9686109387074993,67.4633194298117,60.54540506959821,-6.917914360213494,48.84910431091009,54.7260733781837,5.876969067273606,2.0842221849981133,2.355958467296464,0.2717362822983507,107.9083135782748,114.54230552436265,6.633991946087846,0.765933098,0.738380567,-0.02755253099999999,6163.054612759878,6254.122401654098,91.06778889422003
Chas McCormick,2022,2023,407,457,44.87767470458881,48.72621281872336,3.8485381141345485,53.38511379441343,56.03839141043686,2.6532776160234306,43.770150276819166,51.96887720887425,8.19872693205508,60.54540506959821,51.77440200192473,-8.771003067673483,54.7260733781837,48.61482636393457,-6.11124701424913,2.355958467296464,3.2575420075247465,0.9015835402282826,114.54230552436265,132.47940211272126,17.937096588358614,0.738380567,0.841903921,0.10352335400000001,6254.122401654098,6286.135651153705,32.0132494996069
Chas McCormick,2023,2024,457,267,48.72621281872336,39.27817308072949,-9.448039737993874,56.03839141043686,42.55741701373435,-13.480974396702507,51.96887720887425,52.06450296396344,0.0956257550891948,51.77440200192473,53.62864728092371,1.854245278998981,48.61482636393457,41.702851409505456,-6.9119749544291125,3.2575420075247465,-0.2299264700999595,-3.4874684776247062,132.47940211272126,65.31902828691172,-67.16037382580954,0.841903921,0.576461814,-0.26544210700000004,6286.135651153705,5018.695062018462,-1267.4405891352435
Chas McCormick,2024,2025,267,116,39.27817308072949,38.43017938744138,-0.8479936932881103,42.55741701373435,37.40821035368745,-5.1492066600469,52.06450296396344,45.07939620790998,-6.985106756053462,53.62864728092371,53.300594371752894,-0.32805290917081464,41.702851409505456,43.24106007991284,1.5382086704073856,-0.2299264700999595,-0.114058205510423,0.1158682645895365,65.31902828691172,61.857549874102354,-3.461478412809363,0.576461814,0.569279279,-0.00718253499999999,5018.695062018462,4514.303064189971,-504.3919978284903
Chris Taylor,2021,2022,582,454,43.47107937414687,28.831135948636604,-14.639943425510264,51.91596943342467,48.88270547762346,-3.0332639558012104,72.25353621871074,63.566850748279705,-8.68668547043103,38.76780320753115,55.45821135838656,16.69040815085541,56.87179977014451,52.18602603874131,-4.685773731403202,2.750854819588948,1.6520757063959777,-1.0987791131929705,112.95861123556014,92.66829643890917,-20.290314796650975,0.782103901,0.677099085,-0.105004816,6413.040540883188,5915.901304481637,-497.139236401551
Chris Taylor,2022,2023,454,384,28.831135948636604,36.52010971607678,7.688973767440178,48.88270547762346,50.41144830321055,1.5287428255870879,63.566850748279705,58.662946092085775,-4.90390465619393,55.45821135838656,45.83752125305468,-9.620690105331882,52.18602603874131,53.67956206342173,1.4935360246804166,1.6520757063959777,1.2427666364377858,-0.40930906995819183,92.66829643890917,102.62747197109428,9.959175532185114,0.677099085,0.745639176,0.06854009099999991,5915.901304481637,5662.686221137595,-253.2150833440428
Chris Taylor,2023,2024,384,246,36.52010971607678,38.11357837572794,1.5934686596511582,50.41144830321055,40.527196265167255,-9.884252038043293,58.662946092085775,45.927054737613325,-12.73589135447245,45.83752125305468,43.20288860677891,-2.6346326462757688,53.67956206342173,56.640500229040825,2.9609381656190976,1.2427666364377858,-0.5805127115512522,-1.823279347989038,102.62747197109428,72.95977301147984,-29.66769895961444,0.745639176,0.598428666,-0.14721050999999996,5662.686221137595,4753.341488938827,-909.3447321987678
Chris Taylor,2024,2025,246,125,38.11357837572794,31.993424013372756,-6.1201543623551835,40.527196265167255,42.165112909751365,1.6379166445841093,45.927054737613325,49.300600137447816,3.373545399834491,43.20288860677891,50.11383574210782,6.910947135328904,56.640500229040825,42.97538383622305,-13.665116392817772,-0.5805127115512522,-0.3218593534532369,0.25865335809801526,72.95977301147984,55.95829022445114,-17.0014827870287,0.598428666,0.556884955,-0.04154371099999998,4753.341488938827,4482.807214041594,-270.53427489723254
Christian Arroyo,2021,2022,181,300,47.73692062272501,63.21848193677173,15.481561314046722,49.334604291769466,51.24327527441164,1.908670982642171,52.28021224847582,44.983202154569526,-7.2970100939062945,51.07561798558454,40.997520349619975,-10.078097635964568,35.10231843568296,34.88133250863434,-0.2209859270486234,0.8673139068631449,0.3070215161853993,-0.5602923906777456,105.048168443916,101.91464186125802,-3.1335265826579786,0.769144297,0.736433365,-0.03271093199999997,5265.571487979734,5242.22421077901,-23.34727720072442
Christian Arroyo,2022,2023,300,206,63.21848193677173,47.6670974067878,-15.551384529983928,51.24327527441164,41.74169227146629,-9.501583002945345,44.983202154569526,44.850473586738026,-0.13272856783149933,40.997520349619975,47.66571569047723,6.6681953408572525,34.88133250863434,31.671971810864147,-3.2093606977701903,0.3070215161853993,-0.2962358725248437,-0.603257388710243,101.91464186125802,66.79088497891529,-35.12375688234273,0.736433365,0.637523451,-0.09890991400000004,5242.22421077901,4288.812218757939,-953.4119920210705
Christian Bethancourt,2022,2023,333,332,42.476681695115424,33.873812286109526,-8.602869409005898,57.607537995939,48.93828697461665,-8.669251021322346,49.58857969302919,47.021330773103934,-2.5672489199252553,61.71571974063229,52.38169590547472,-9.334023835157566,27.252654411413264,27.877401333241515,0.6247469218282511,1.7290725868887602,0.4286019317125483,-1.300470655176212,99.10234964461908,72.88087418977682,-26.221475454842263,0.691937561,0.634728815,-0.05720874600000003,5327.612909220159,4197.253116233345,-1130.3597929868138
Christian Bethancourt,2023,2024,332,147,33.873812286109526,40.31445733380779,6.440645047698261,48.93828697461665,51.36900087425533,2.4307138996386755,47.021330773103934,55.9307665674092,8.909435794305267,52.38169590547472,52.004484560840325,-0.37721134463439654,27.877401333241515,30.413200842647072,2.5357995094055568,0.4286019317125483,0.2071631154517803,-0.221438816260768,72.88087418977682,66.02621175940548,-6.854662430371334,0.634728815,0.608285784,-0.026443031000000006,4197.253116233345,5069.31488019022,872.0617639568745
Christian Encarnacion-Strand,2023,2024,241,123,47.77065306177875,42.57377191544314,-5.196881146335613,59.72238401718785,47.62329312784139,-12.099090889346456,45.484233268603504,46.84906671925522,1.364833450651716,46.44762693548667,51.16455670721562,4.71692977172895,39.31257573064142,34.51695912742616,-4.795616603215258,0.6636470304819007,-0.6596562138410536,-1.3233032443229542,112.53010280678456,34.791339131378216,-77.73876367540635,0.805278306,0.512615643,-0.2926626630000001,5414.365745312873,4703.5374249267925,-710.8283203860801
Christian Encarnacion-Strand,2024,2025,123,137,42.57377191544314,44.1746355858492,1.6008636704060635,47.62329312784139,50.5611416951524,2.9378485673110077,46.84906671925522,43.29715317338998,-3.55191354586524,51.16455670721562,46.876076701857656,-4.288480005357961,34.51695912742616,31.989633831654512,-2.52732529577165,-0.6596562138410536,-0.6261304481343449,0.03352576570670862,34.791339131378216,59.47326423276761,24.681925101389396,0.512615643,0.610499718,0.09788407500000007,4703.5374249267925,4453.299847215983,-250.2375777108091
Christian Vázquez,2021,2022,498,426,59.34250757148732,63.89341526463284,4.5509076931455255,37.78083743072547,46.76296332541845,8.982125894692977,39.29550056852998,20.318248049852198,-18.977252518677783,59.64525969041564,62.32700308203365,2.6817433916180065,47.20733183461738,44.19168072009596,-3.015651114521418,1.018511559147141,1.9041248715596293,0.8856133124124883,75.92520264374922,99.2368936996854,23.31169105593618,0.659375466,0.714051477,0.05467601100000008,5557.742175646547,5127.266872433984,-430.47530321256363
