target,alpha_grid,outer_fold,model,alpha,inner_fold,mae,selected
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,19.306977288832496,mean,19.978996569801588,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,0,19.787885376744885,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,1,18.611817351707998,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,2,20.57470529790402,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,3,20.784902121295097,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,4,20.134454072085834,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,26.82695795279722,mean,19.978752843947568,True
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,0,19.796372934674945,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,1,18.615090913548475,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,2,20.55953127719671,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,3,20.786518892755478,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,4,20.137758939212222,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,37.27593720314938,mean,19.979054591477567,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,0,19.807837649274934,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,1,18.620373621420104,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,2,20.54009418905167,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,3,20.788702844385238,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,4,20.14267023193343,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,51.794746792312125,mean,19.979935707213077,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,0,19.823164457818432,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,1,18.632172382272838,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,2,20.516775446865655,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,3,20.791622624483992,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,4,20.150812593122964,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,71.96856730011514,mean,19.982909500912776,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,0,19.84337348426531,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,1,18.650197809107528,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,2,20.489514452314978,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,3,20.79684172973767,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,4,20.161549242071928,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,100.0,mean,19.988295343499484,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,0,19.879506059606555,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,1,18.674821727437305,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,2,20.46219011563959,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,3,20.810373056838365,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,4,20.177346264184642,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,138.9495494373136,mean,20.000847444741293,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,0,19.935713069688354,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,1,18.71952331259422,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,2,20.430407441267203,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,3,20.830027314164496,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,4,20.20450809506736,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,193.06977288832496,mean,20.024035846556323,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,0,20.01354028734541,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,1,18.78839766074172,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,2,20.410184777597095,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,3,20.85773087857205,False
wrc_plus,wide_logspace_-3_4_50,C,M0 scalar baseline,268.26957952797216,4,20.258832568742523,False
